Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
30137076,"Heal Us, Emmanuel: A Call for Racial Reconciliation, Representation, and Unity in the Church",Doug Serven,"Serven, Doug","Alexander Jun, Scott Sauls, Timothy LeCroy, Sean Michael Lucas, Duke Kwon, Kevin Twit, Bobby Griffith, Otis Pickett, Carl Ellis","=""""","=""""",4,4.22,Storied Communications,Kindle Edition,326,2016,,2016/06/20,2016/05/10,,,read,,,,1,0
11206,In the Time of the Butterflies,Julia Alvarez,"Alvarez, Julia",,"=""0452274427""","=""9780452274426""",3,4.15,Plume,Paperback,324,1995,1994,2016/06/01,2016/01/29,,,read,,,,1,0
22237161,The Sellout,Paul Beatty,"Beatty, Paul",,"=""0374260508""","=""9780374260507""",1,3.75,"Farrar, Straus and Giroux",Hardcover,289,2015,2015,2016/05/03,2015/12/08,,,read,"Part of my extremely negative reaction to this lies in the fact that it was on basically every best-of list last year. Sure, it resonates at the same frequency as the current zeitgeist, but seeing so many people use words like ""important"" and ""necessary"" is really baffling. <br/><br/>The thing about satire is that it can quickly become a one trick pony. This book does. Quickly. So instead of things like, oh, I don't know...plot...it's basically filled with a bunch of loud, raunchy jokes with some other stuff happening on the side. Which is fine for something like a standup comedy show, but not ""important"" and ""necessary"" books.",,,1,0
7937843,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",3,4.08,"Little, Brown and Company",Hardcover,321,2010,2010,2016/04/25,2016/01/29,,,read,"Decent, easy read. The book gets significantly better in the second half. The narration feels...gimmicky? Half the time he says things that scream ""HEY LOOK I'M A 5 YEAR OLD!!!!"" and half the time he sounds like an adult when the plot needs to move forward. It was a little distracting.",,,1,0
26187256,The Thing Itself,Adam Roberts,"Roberts, Adam",,"=""0575127724""","=""9780575127722""",4,3.64,Gollancz,Paperback,352,2015,2015,2016/04/07,2015/12/06,,,read,"This book was...out there. I almost gave up on it, because I was SURE there was no way to author could explain what was happening in any way I was going to able to understand. But I stuck with it and really ended up enjoying it (and the author did end up explaining everything...I think...). Like all the best sci-fi, it makes us ask questions about what it means to be human. Specifically, The Thing Itself deals with humans' search for objective truth with a consciousness that is anything but objective. Interestingly, Roberts (an atheist) says in the acknowledgements that his goal was to write a book making the case for why someone should believe in God, which I think is a really fascinating thought experiment.",,,1,0
22822881,Rain: A Natural and Cultural History,Cynthia Barnett,"Barnett, Cynthia",,"=""0804137099""","=""9780804137096""",3,3.83,Crown Publishers,Hardcover,355,2015,2015,2016/03/15,2015/12/14,,,read,"Cool micro-history about rain that examines some of the science and natural factors that go into causing it (or not causing it), and also how human culture has responded to rain (or no rain) over it's existence. <br/><br/>It did feel a little disjointed at times. I also wish the author had included a chapter dedicated to global warming instead of inserting it as an aside in so many places, which ended up feeling a little preach'y.  ",,,1,0
12543,Bird by Bird,Anne Lamott,"Lamott, Anne",,"=""""","=""""",5,4.24,Anchor,Paperback,238,1995,1994,2016/03/20,2016/03/15,,,read,"First 5-star book of the year. Sure, it's written towards people that want to write. But really it's applicable to any endeavor, long or short, you want to undertake.  Through honesty and humor, Lamott gives advice that feels like a friend sharing an experience rather than a seasoned writer in a ivory tower handing over privileged wisdom.",,,1,0
23637517,Lila,Marilynne Robinson,"Robinson, Marilynne",,"=""1250074843""","=""9781250074843""",4,3.95,Picador,Paperback,261,2015,2014,2016/02/21,2015/10/21,,,read,"Marilynne Robinson's work reads like literary comfort food to me. It's not super flashy. There's honestly not a whole lot that usually happens. Her characters can seem a little awkward at times. But there's something in those qualities that really makes me really enjoy her writing. There's a simplicity in it that doesn't sacrifice depth or quality of writing. She also does one of the best jobs of showing an honest representation of faith that isn't cheesy or preachy. <br/><br/>Of the 3 books in the Gilead trilogy, Gilead is still probably my favorite. This one is second with Home coming in 3rd. ",,,1,0
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",3,4.30,Vintage,Paperback,685,1996,1995,2016/02/20,2015/04/27,,,read,"Nabokov's writing is so precise, detailed, and clean, he could write about basically anything and it would be impressive to behold. I just don't think this is the best way to read him. This is most or all of his stories put into a book so some of the stories are incredible while some are a struggle to get through. I also think his style of writing just works best with longer works where you don't have to constantly have to reacquaint yourself with characters and plots so often, and you have time to marinate in the brilliancy of his prose.",,,1,0
20922255,How to Read Literature Like a Professor Revised: A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,"Foster, Thomas C.",,"=""006234420X""","=""9780062344205""",4,3.59,Harper Perennial,Kindle Edition,366,2014,2003,2016/01/29,2016/01/13,,,read,"Solid introduction for diving deeper into reading literature. I felt like Foster wrote this primarily as lover of stories rather than a professor privileging  you to his professorial insight. While a pretty dry read that took me longer than I thought it would, his is writing is easy to read and his examples draw from a very diverse and wide-ranging selection of stories (not just books). His recommended readings at the end of the book were also great.  ",,,1,0
18114449,An Unnecessary Woman,Rabih Alameddine,"Alameddine, Rabih",,"=""0802122140""","=""9780802122148""",3,3.82,Grove Press,Hardcover,291,2014,2013,2016/01/31,2016/01/25,,,read,"Decent read, but for what's basically a character sketch, I just didn't find the main character super captivating. The second half definitely picks up and felt there were small glimpses of a compelling character, but overall thought she lacked depth. <br/><br/>(I will say I especially enjoyed the 2 or 3 paragraphs about the never-ending war over translating Russian literature)",,,1,0
25508114,The Art of Memoir,Mary Karr,"Karr, Mary",,"=""0062223062""","=""9780062223067""",4,4.14,Harper,Hardcover,225,2015,2015,2016/01/08,2015/11/19,,,read,"<i>I'm going to try to at least write something for every book I read in 2016. I suspect it will last for about a month...</i><br/><br/>This is one of the books that seemingly everybody put on their best-of-2015 list, so I picked it up. I'm not planning on ever writing a memoir, and I'm not super drawn to the genre in particular, though I think I'll maybe read more memoirs after reading this book.<br/><br/>There were parts that were too how-to that I just wasn't interested in. I also felt many of Karr's references to other memoir authors assumed too much familiarity from the reader. (The chapter on the one author I HAD read, Vladimir Nabokov, was unbelievably spot-on though).<br/><br/>Apart from those 2 things, this book was great. Karr really understands the way humanity derives both meaning and connection from personal narrative, both through telling one's own and hearing other people tell theirs. She also addresses the difficulty and almost universal phenomena of misremembering and reinterpreting, feeling shame from the uglier parts, and the feeling of inadequacy when comparing yourself to others; all things that anybody, memoirist or not, can relate to.<br/><br/>",,,1,0
857042,Catch-22,Joseph Heller,"Heller, Joseph",,"=""044011120X""","=""9780440111207""",4,3.99,"Dell Publishing Co., Inc.",Paperback,463,1980,1961,2015/12/27,2015/04/27,,,read,,,,1,0
11828537,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",3,4.15,Dial Press,Paperback,287,2010,1963,2015/12/03,2015/07/20,,,read,,,,1,0
422612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",,"=""0517122707""","=""9780517122709""",5,3.89,Wings Books,Hardcover,462,1994,1980,2015/02/22,2015/01/21,,,read,,,,1,0
4397,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",Robert DeMott,"=""0143039431""","=""9780143039433""",4,4.01,Penguin Classics,Paperback,464,2006,1939,2015/08/17,2015/04/17,,,read,,,,1,0
5699,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Richard Pevear, Larissa Volokhonsky","=""""","=""""",4,4.29,Penguin Classics,Paperback,448,2001,1967,2015/11/15,2015/09/21,,,read,,,,1,0
25845273,The Great Divorce,C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",5,4.32,HarperCollins,Paperback,146,2015,1946,2015/12/27,2015/01/26,,,read,,,,1,0
331070,The Stranger,Albert Camus,"Camus, Albert",,"=""0881032476""","=""9780881032475""",3,4.03,Vintage International,Library Binding,144,1989,1942,2015/03/28,2015/03/25,,,read,,,,1,0
12864329,"Absalom, Absalom!",William Faulkner,"Faulkner, William",,"=""""","=""""",5,3.98,Vintage Books,Paperback,316,1990,1936,2015/10/29,2015/04/28,,,read,,,,1,0
13356708,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""054792819X""","=""9780547928197""",5,4.57,Mariner Books,Paperback,406,2012,1955,2015/09/07,2015/08/31,,,read,,,,1,0
6495144,The Sound and the Fury,William Faulkner,"Faulkner, William",,"=""0808509829""","=""9780808509820""",4,3.86,Bt Bound,Library Binding,326,1991,1929,2015/10/03,2015/09/22,,,read,"Difficult and devastating, but incredible characterization and storytelling. It would be great to read this in a classroom setting or with somebody who has read it multiple times. There's so many symbols and motifs running throughout with meanings that aren't quite obvious. Going to have to revisit this at some point.",,,1,0
23236706,Side by Side: Walking with Others in Wisdom and Love,Edward T. Welch,"Welch, Edward T.",,"=""1433547112""","=""9781433547119""",3,4.22,Crossway,Paperback,176,2015,2015,2015/10/11,2015/08/17,,,read,,,,1,0
24325830,A Mess of Help: From the Crucified Soul of Rock N' Roll,David W.F. Zahl,"Zahl, David W.F.",,"=""0990792706""","=""9780990792703""",4,4.32,"Mockingbird Ministries, Incorporated",Paperback,268,2014,2014,2015/02/01,2015/01/19,,,read,,,,1,0
18803640,H is for Hawk,Helen Macdonald,"Macdonald, Helen",,"=""0224097008""","=""9780224097000""",4,3.74,Grove Press,Hardcover,300,2014,2014,2015/12/24,2015/12/08,,,read,,,,1,0
22928980,The First Collection of Criticism by a Living Female Rock Critic,Jessica  Hopper,"Hopper, Jessica",,"=""0983186332""","=""9780983186335""",1,4.05,Featherproof Books,Paperback,201,2015,2015,2015/12/12,2015/12/08,,,read,,,,1,0
22749750,The Turner House,Angela Flournoy,"Flournoy, Angela",,"=""0544303164""","=""9780544303164""",4,3.64,Houghton Mifflin Harcourt,Hardcover,341,2015,2015,2015/12/10,2015/11/19,,,read,,,,1,0
196482,God's Big Picture: Tracing the Storyline of the Bible,Vaughan Roberts,"Roberts, Vaughan",,"=""0830853642""","=""9780851112985""",4,4.08,Inter-Varsity Press,Paperback,160,2003,2002,2015/11/27,2015/11/15,,,read,,,,1,0
227571,Peace Like a River,Leif Enger,"Enger, Leif",,"=""0802139256""","=""9780802139252""",4,4.02,Grove Pr,Paperback,312,2001,2001,2015/11/27,2015/11/23,,,read,,,,1,0
2924318,"Home (Gilead, #2)",Marilynne Robinson,"Robinson, Marilynne",,"=""0374299102""","=""9780374299101""",4,4.04,"Farrar, Straus and Giroux",Hardcover,325,2008,2008,2015/11/22,2015/10/21,,,read,,,,1,0
68210,"Gilead (Gilead, #1)",Marilynne Robinson,"Robinson, Marilynne",,"=""031242440X""","=""9780312424404""",4,3.85,Picador USA,Paperback,247,2006,2004,2015/10/21,2015/09/21,,,read,,,,1,0
769289,That Half-Barbaric Twang: The Banjo in American Popular Culture,Karen Linn,"Linn, Karen",,"=""025206433X""","=""9780252064333""",4,4.22,Illini Books,Paperback,208,1994,1991,2015/10/04,2015/08/21,,,read,"This was a really fascinating book. Instead of just a chronological history of the banjo, the author presents the banjo always in the context of whatever era she was current discussing. It did tend to be pretty academic in places, which always seems to lead to reductive or overly simplistic conclusions when talking about something like folk music, but overall I enjoyed how well researched the book was ",,,1,0
22474925,Notes from a Dead House,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0307959597""","=""9780307959591""",4,4.06,Alfred A. Knopf,Hardcover,336,2015,1861,2015/09/22,2015/04/28,,,read,"Harder to get through than a more traditional novel since it's more of a memoir about Dostoevsky's time in a Siberian prison rather than a story with a plot. Still, Dostoevsky's brilliant insight into the inner workings of humanity is still there, and it's easy to see experiences that led to many of the themes he explores in his later works. Certain parts are also incredibly relevant to many of the conversations taking place about incarceration happening today.",,,1,0
16043552,"The Summer of Beer and Whiskey: How Brewers, Barkeeps, Rowdies, Immigrants, and a Wild Pennant Fight Made Baseball America's Game",Edward Achorn,"Achorn, Edward",,"=""1610392604""","=""9781610392600""",3,3.76,PublicAffairs,Hardcover,336,2013,2013,2015/09/05,2015/06/06,,,read,,,,1,0
11732002,"The Joy of Calvinism: Knowing God's Personal, Unconditional, Irresistible, Unbreakable Love",Gregory Forster,"Forster, Gregory",,"=""1433528347""","=""9781433528347""",4,4.02,Crossway,Paperback,208,2012,2012,2015/08/14,2015/07/27,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.42,Ballantine Books,Hardcover,384,2014,2011,2015/08/04,2015/07/20,,,read,,,,1,0
22801012,Jesus Outside the Lines: A Way Forward for Those Who Are Tired of Taking Sides,Scott Sauls,"Sauls, Scott",Gabe Lyons,"=""1496400933""","=""9781496400932""",4,4.23,Tyndale Elevate,Paperback,288,2015,2015,2015/07/27,2015/05/26,,,read,,,,1,0
13600837,Shame Interrupted: How God Lifts the Pain of Worthlessness and Rejection,Edward T. Welch,"Welch, Edward T.",,"=""1935273981""","=""9781935273981""",4,4.25,New Growth Press,Paperback,337,2012,2012,2015/06/27,2015/05/16,,,read,,,,1,0
5845,A Bend in the River,V.S. Naipaul,"Naipaul, V.S.",,"=""0330487140""","=""9780330487146""",3,3.77,Picador,Paperback,336,2002,1979,2015/06/01,2015/04/17,,,read,,,,1,0
603260,The Minotaur Takes a Cigarette Break,Steven Sherrill,"Sherrill, Steven",,"=""0312308922""","=""9780312308926""",4,3.73,St. Martins Press-3PL,Paperback,313,2002,2000,2015/05/25,2015/04/17,,,read,,,,1,0
6628488,Samson and the Pirate Monks: Calling Men to Authentic Brotherhood,Nate Larkin,"Larkin, Nate",,"=""1418577693""","=""9781418577698""",3,4.10,Thomas Nelson,Kindle Edition,226,2007,2007,2015/05/12,2015/04/07,,,read,,,,1,0
18765,"I, Claudius (Claudius, #1)",Robert Graves,"Graves, Robert",,"=""067972477X""","=""9780679724773""",4,4.24,Vintage,Paperback,468,1989,1934,2015/04/28,2015/04/05,,,read,,,,1,0
315783,The Soul of Baseball: A Road Trip Through Buck O'Neil's America,Joe Posnanski,"Posnanski, Joe",,"=""0060854030""","=""9780060854034""",5,4.38,William Morrow,Hardcover,276,2007,2007,2015/04/27,2015/04/06,,,read,,,,1,0
